Series Name,Series Code,Country Name,Country Code,2014 [YR2014]
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Albania,ALB,77.8304634146342
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Algeria,DZA,74.8080975609756
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,American Samoa,ASM,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Andorra,ADO,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Angola,AGO,52.2668780487805
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Antigua and Barbuda,ATG,75.9376341463415
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Argentina,ARG,76.1586097560976
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Armenia,ARM,74.6757073170732
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Aruba,ABW,75.4510975609756
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Australia,AUS,82.2512195121951
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Austria,AUT,81.3365853658537
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Azerbaijan,AZE,70.7632195121951
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Bahamas, The",BHS,75.2336585365854
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bahrain,BHR,76.6832682926829
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bangladesh,BGD,71.6259024390244
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Barbados,BRB,75.4964146341463
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Belarus,BLR,72.9756097560976
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Belgium,BEL,80.5878048780488
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Belize,BLZ,70.0774390243902
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Benin,BEN,59.5105853658537
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bermuda,BMU,80.7973170731707
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bhutan,BTN,69.471243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bolivia,BOL,68.344
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bosnia and Herzegovina,BIH,76.433243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Botswana,BWA,64.429243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Brazil,BRA,74.4018780487805
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,British Virgin Islands,VGB,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Brunei Darussalam,BRN,78.8095853658537
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bulgaria,BGR,75.4073170731707
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Burkina Faso,BFA,58.5884634146341
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Burundi,BDI,56.6920243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cabo Verde,CPV,73.147
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cambodia,KHM,68.2122926829268
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cameroon,CMR,55.492756097561
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Canada,CAN,81.9566097560976
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cayman Islands,CYM,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Central African Republic,CAF,50.6577804878049
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Chad,TCD,51.5558048780488
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Channel Islands,CHI,80.6064878048781
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Chile,CHL,81.4961951219512
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,China,CHN,75.7822682926829
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Colombia,COL,73.9931463414634
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Comoros,COM,63.2568536585366
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Congo, Dem. Rep.",ZAR,58.6591951219512
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Congo, Rep.",COG,62.3111463414634
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Costa Rica,CRI,79.4027073170732
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cote d'Ivoire,CIV,51.5595853658537
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Croatia,HRV,77.3292682926829
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cuba,CUB,79.3908292682927
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Curacao,CUW,77.8243902439025
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cyprus,CYP,80.1315609756098
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Czech Republic,CZE,78.2756097560976
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Denmark,DNK,80.5487804878049
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Djibouti,DJI,62.015512195122
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Dominica,DMA,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Dominican Republic,DOM,73.5000243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Ecuador,ECU,75.872487804878
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Egypt, Arab Rep.",EGY,71.1217073170732
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,El Salvador,SLV,72.7545609756098
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Equatorial Guinea,GNQ,57.6470487804878
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Eritrea,ERI,63.6630243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Estonia,EST,77.2390243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Ethiopia,ETH,64.0350243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Faroe Islands,FRO,81.6926829268293
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Fiji,FJI,70.0891219512195
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Finland,FIN,81.1292682926829
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,France,FRA,82.3731707317073
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,French Polynesia,PYF,76.5416829268293
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Gabon,GAB,64.3833902439024
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Gambia, The",GMB,60.2284390243902
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Georgia,GEO,74.6686341463415
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Germany,DEU,80.8439024390244
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Ghana,GHA,61.3116341463415
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Gibraltar,GIB,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Greece,GRC,81.2853658536585
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Greenland,GRL,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Grenada,GRD,73.3663170731707
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guam,GUM,79.1260243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guatemala,GTM,71.7224146341463
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guinea,GIN,58.7334390243902
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guinea-Bissau,GNB,55.1600487804878
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guyana,GUY,66.4064146341463
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Haiti,HTI,62.7474390243902
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Honduras,HND,73.1357073170732
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Hong Kong SAR, China",HKG,83.9804878048781
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Hungary,HUN,75.8731707317073
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Iceland,ISL,82.0609756097561
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,India,IND,68.0138048780488
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Indonesia,IDN,68.8884878048781
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Iran, Islamic Rep.",IRN,75.3893170731708
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Iraq,IRQ,69.3996829268293
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Ireland,IRL,81.1536585365854
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Isle of Man,IMY,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Israel,ISR,82.1536585365854
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Italy,ITA,82.690243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Jamaica,JAM,75.6535121951219
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Japan,JPN,83.5878048780488
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Jordan,JOR,74.0521463414634
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kazakhstan,KAZ,71.62
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kenya,KEN,61.5763658536585
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kiribati,KIR,65.9516829268293
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Korea, Dem. People’s Rep.",PRK,70.0746829268293
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Korea, Rep.",KOR,82.1558536585366
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kosovo,KSV,71.0975609756098
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kuwait,KWT,74.5850243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kyrgyz Republic,KGZ,70.4024390243902
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Lao PDR,LAO,66.1173658536586
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latvia,LVA,74.1878048780488
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Lebanon,LBN,79.3730975609756
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Lesotho,LSO,49.7005853658537
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Liberia,LBR,60.8344146341464
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Libya,LBY,71.7161219512195
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Liechtenstein,LIE,82.2609756097561
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Lithuania,LTU,73.9658536585366
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Luxembourg,LUX,82.2073170731707
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Macao SAR, China",MAC,80.5530975609756
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Macedonia, FYR",MKD,75.3423902439024
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Madagascar,MDG,65.0856097560976
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Malawi,MWI,62.7216341463415
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Malaysia,MYS,74.7182926829268
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Maldives,MDV,76.7728292682927
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Mali,MLI,57.9862682926829
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Malta,MLT,81.7463414634146
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Marshall Islands,MHL,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Mauritania,MRT,63.0165853658537
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Mauritius,MUS,74.1943902439024
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Mexico,MEX,76.7218536585366
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Micronesia, Fed. Sts.",FSM,69.1010731707317
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Moldova,MDA,71.4558780487805
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Monaco,MCO,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Mongolia,MNG,69.4639024390244
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Montenegro,MNE,76.1807073170732
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Morocco,MAR,74.0160975609756
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Mozambique,MOZ,55.0259512195122
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Myanmar,MMR,65.8578536585366
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Namibia,NAM,64.6801951219512
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Nauru,NRU,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Nepal,NPL,69.6046829268293
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Netherlands,NLD,81.3048780487805
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,New Caledonia,NCL,77.5731707317073
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,New Zealand,NZL,81.4048780487805
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Nicaragua,NIC,74.8101463414634
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Niger,NER,61.4584878048781
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Nigeria,NGA,52.7542682926829
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Northern Mariana Islands,MNP,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Norway,NOR,81.7512195121951
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Oman,OMN,77.0850975609756
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Pakistan,PAK,66.1833658536585
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Palau,PLW,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Panama,PAN,77.5951463414634
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Papua New Guinea,PNG,62.6069268292683
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Paraguay,PRY,72.9217073170732
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Peru,PER,74.5255365853659
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Philippines,PHL,68.2656341463415
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Poland,POL,77.2536585365854
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Portugal,PRT,80.7219512195122
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Puerto Rico,PRI,79.3747317073171
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Qatar,QAT,78.5968048780488
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Romania,ROM,75.0634146341463
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Russian Federation,RUS,70.3658536585366
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Rwanda,RWA,63.9656585365854
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Samoa,WSM,73.5118292682927
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,San Marino,SMR,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sao Tome and Principe,STP,66.3846097560976
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Saudi Arabia,SAU,74.3372195121951
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Senegal,SEN,66.3725853658537
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Serbia,SRB,75.5341463414634
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Seychelles,SYC,73.2292682926829
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sierra Leone,SLE,50.8787804878049
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Singapore,SGP,82.6463414634146
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sint Maarten (Dutch part),SXM,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Slovak Republic,SVK,76.7146341463415
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Slovenia,SVN,80.519512195122
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Solomon Islands,SLB,67.9308048780488
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Somalia,SOM,55.3548048780488
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,South Africa,ZAF,57.1821219512195
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,South Sudan,SSD,55.6822195121951
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Spain,ESP,83.0780487804878
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sri Lanka,LKA,74.7948048780488
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,St. Kitts and Nevis,KNA,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,St. Lucia,LCA,75.0468536585366
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,St. Martin (French part),MAF,79.3219512195122
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,St. Vincent and the Grenadines,VCT,72.9368536585366
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sudan,SDN,63.4585365853658
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Suriname,SUR,71.1514390243903
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Swaziland,SWZ,48.9347317073171
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sweden,SWE,81.9560975609756
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Switzerland,CHE,82.8487804878049
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Syrian Arab Republic,SYR,70.0710243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Tajikistan,TJK,69.5979756097561
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Tanzania,TZA,64.9439024390244
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Thailand,THA,74.4220243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Timor-Leste,TMP,68.2591463414634
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Togo,TGO,59.6558048780488
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Tonga,TON,72.7921951219512
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Trinidad and Tobago,TTO,70.4405609756098
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Tunisia,TUN,74.1439024390244
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Turkey,TUR,75.163512195122
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Turkmenistan,TKM,65.5985365853659
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Turks and Caicos Islands,TCA,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Tuvalu,TUV,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Uganda,UGA,58.4664146341464
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Ukraine,UKR,71.1865853658537
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,United Arab Emirates,ARE,77.3681707317073
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,United Kingdom,GBR,81.0560975609756
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,United States,USA,78.9414634146341
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Uruguay,URY,76.9861463414634
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Uzbekistan,UZB,68.3390243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Vanuatu,VUT,71.9183170731707
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Venezuela, RB",VEN,74.2361951219512
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Vietnam,VNM,75.6291219512195
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Virgin Islands (U.S.),VIR,79.7731707317073
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,West Bank and Gaza,WBG,72.9040243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Yemen, Rep.",YEM,63.8181951219512
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Zambia,ZMB,60.0470487804878
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Zimbabwe,ZWE,57.4983170731707
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Afghanistan,AFG,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Albania,ALB,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Algeria,DZA,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,American Samoa,ASM,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Andorra,ADO,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Angola,AGO,70.9910888671875
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Antigua and Barbuda,ATG,98.9499969482422
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Argentina,ARG,98.0340194702148
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Armenia,ARM,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Aruba,ABW,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Australia,AUS,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Austria,AUT,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Azerbaijan,AZE,99.7889862060547
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,"Bahamas, The",BHS,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Bahrain,BHR,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Bangladesh,BGD,60.5752182006836
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Barbados,BRB,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Belarus,BLR,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Belgium,BEL,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Belize,BLZ,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Benin,BEN,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Bermuda,BMU,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Bhutan,BTN,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Bolivia,BOL,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Bosnia and Herzegovina,BIH,98.3776473999023
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Botswana,BWA,87.7075119018555
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Brazil,BRA,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,British Virgin Islands,VGB,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Brunei Darussalam,BRN,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Bulgaria,BGR,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Burkina Faso,BFA,34.5994110107422
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Burundi,BDI,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Cabo Verde,CPV,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Cambodia,KHM,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Cameroon,CMR,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Canada,CAN,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Cayman Islands,CYM,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Central African Republic,CAF,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Chad,TCD,39.0496711730957
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Channel Islands,CHI,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Chile,CHL,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,China,CHN,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Colombia,COL,94.1834564208984
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Comoros,COM,77.5732727050781
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,"Congo, Dem. Rep.",ZAR,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,"Congo, Rep.",COG,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Costa Rica,CRI,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Cote d'Ivoire,CIV,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Croatia,HRV,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Cuba,CUB,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Curacao,CUW,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Cyprus,CYP,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Czech Republic,CZE,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Denmark,DNK,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Djibouti,DJI,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Dominica,DMA,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Dominican Republic,DOM,91.7637710571289
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Ecuador,ECU,94.2226486206055
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,"Egypt, Arab Rep.",EGY,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,El Salvador,SLV,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Equatorial Guinea,GNQ,94.9567413330078
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Eritrea,ERI,72.7904891967773
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Estonia,EST,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Ethiopia,ETH,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Faroe Islands,FRO,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Fiji,FJI,..
"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,Finland,FIN,..
