name,lon,lat
Mara Serena Lodge Airstrip,35.008057,-1.406111
Nairobi Wilson Airport,36.81480026245117,-1.321720004081726
Nanyuki Airport,37.04100799560547,-0.06239889934659004
Moi Air Base,36.8623008728,-1.2772699594499999
Wajir Airport,40.09159851074219,1.733240008354187
Matan al-Sarra Air Base,21.830900192260742,21.687700271606445
Al Bumbah North Air Base,23.118600845336914,32.45289993286133
Okba Ibn Nafa Air Base,11.897899627700001,32.473400116
Gardabya Airport,16.5949993134,31.063499450699997
Ghat Airport,10.142600059500001,25.1455993652
Kufra Airport,23.31399917602539,24.178699493408203
Benina International Airport,20.2695007324,32.096801757799994
Mitiga Airport,13.276000022888184,32.894100189208984
La Abraq Airport,21.96430015563965,32.788700103759766
Sabha Airport,14.47249984741211,26.98699951171875
Tripoli International Airport,13.1590003967,32.6635017395
Marsa Brega Airport,19.576400756835938,30.37809944152832
Ghadames East Airport,9.715310096740723,30.15169906616211
Gisenyi Airport,29.258899688720703,-1.6771999597549438
Kigali International Airport,30.1394996643,-1.9686299562499998
Kamembe Airport,28.907899856567383,-2.462239980697632
Dongola Airport,30.430099487299998,19.153900146499996
El Fasher Airport,25.324600219726562,13.614899635314941
Kassala Airport,36.328800201416016,15.387499809265137
Merowe New Airport,31.8433333333,18.4433333333
El Obeid Airport,30.23270034790039,13.153200149536133
Port Sudan New International Airport,37.234100341796875,19.4335994720459
Juba International Airport,31.6011009216,4.87201023102
Malakal Airport,31.65220069885254,9.55897045135498
Khartoum International Airport,32.553199768066406,15.589500427246094
Wau Airport,27.9750003815,7.7258300781199996
Arusha Airport,36.63330078125,-3.3677899837493896
Julius Nyerere International Airport,39.202598571799996,-6.87810993195
Dodoma Airport,35.752601623535156,-6.170440196990967
Iringa Airport,35.75210189819336,-7.668630123138428
Kilimanjaro International Airport,37.0745010376,-3.42940998077
Lake Manyara Airport,35.81829833984375,-3.376310110092163
Mtwara Airport,40.181800842285156,-10.339099884033203
Mwanza Airport,32.932701110839844,-2.4444899559020996
Pemba Airport,39.8114013671875,-5.257259845733643
Tanga Airport,39.07120132446289,-5.092360019683838
Abeid Amani Karume International Airport,39.224899292,-6.222020149229999
Kalocsa/Foktő Airport,18.942421,46.549613
Arua Airport,30.91699981689453,3.049999952316284
Entebbe International Airport,32.44350051879883,0.042385999113321304
Gulu Airport,32.27180099487305,2.8055601119995117
Soroti Airport,33.622798919677734,1.7276899814605713
Indigo Bay Lodge Airport,35.452801,-21.708
Sungai Siring International Airport,117.255556,-0.373611
Bilogai-Sugapa Airport,137.031997681,-3.73955988884
Jakkur Aerodrome,77.597645,13.07674
H1 New Air Base,41.43220138549805,33.81869888305664
H2 Air Base,40.5880241394043,33.36372375488281
H3 Air Base,39.74510192871094,32.92938232421875
H3 Northwest AFB,39.59961700439453,33.07456970214844
H3 Southwest Air Base,39.59955596923828,32.74492645263672
Jalibah Southeast Air Base,46.602779388427734,30.546518325805664
Kut Al Hayy East Air Base,46.382240295410156,32.11684036254883
Qalat Salih Air Base,47.289791107177734,31.456581115722656
Rasheed Air Base,44.49370574951172,33.279327392578125
Ruwayshid Air Base,39.12361145019531,32.40611267089844
Sahl Sinjar Air Base,42.14213943481445,35.8592643737793
Salum Air Base,44.7469482421875,34.1640739440918
Samarra East Air Base,44.263206481933594,34.16648864746094
Tal Ashtah New Air Base,44.133888244599994,35.13972091669999
Tuz Khurmatu Air Base,44.4827766418457,34.93722152709961
Wadi Al Khirr New Air Base,43.1823616027832,31.417402267456055
Jiagedaqi Airport,124.116666667,50.375
Qianjiang Wulingshan Airport,108.831111111,29.5133333333
South Alabama Regional At Bill Benton Field Airport,-86.3937988281,31.308799743699996
Lehigh Valley International Airport,-75.44080352783203,40.652099609375
Abilene Regional Airport,-99.68190002440001,32.4113006592
Albuquerque International Sunport Airport,-106.60900115966797,35.040199279785156
Aberdeen Regional Airport,-98.42179870605469,45.449100494384766
Southwest Georgia Regional Airport,-84.19450378417969,31.535499572753906
Nantucket Memorial Airport,-70.06020355,41.25310135
Waco Regional Airport,-97.23049926757812,31.611299514770508
Arcata Airport,-124.10900115966797,40.97809982299805
Atlantic City International Airport,-74.57720184326172,39.45759963989258
Andrews Air Force Base,-76.86699676510001,38.810798645
Alexandria International Airport,-92.54979705810547,31.32740020751953
Fort Worth Alliance Airport,-97.31880187990001,32.9875984192
Allegheny County Airport,-79.9301986694336,40.354400634765625
Augusta Regional At Bush Field,-81.9645004272461,33.36989974975586
Athens Ben Epps Airport,-83.32630157470703,33.94860076904297
Akron Fulton International Airport,-81.4669036865,41.0374984741
Albany International Airport,-73.80169677734375,42.74829864501953
Alice International Airport,-98.02690124510002,27.740900039699998
Alamogordo White Sands Regional Airport,-105.990997314,32.8399009705
St Louis Regional Airport,-90.0459976196,38.89030075069999
Waterloo Regional Airport,-92.40029907226562,42.557098388671875
San Luis Valley Regional Bergman Field,-105.866997,37.434898
Walla Walla Regional Airport,-118.288002,46.09489822
Rick Husband Amarillo International Airport,-101.70600128173828,35.219398498535156
Anniston Metropolitan Airport,-85.85810089,33.58819962
Anderson Regional Airport,-82.70939636230001,34.4945983887
Altoona Blair County Airport,-78.31999969,40.29639816
Centennial Airport,-104.848999,39.57009888
Naples Municipal Airport,-81.7752990723,26.1525993347
Phillips Army Air Field,-76.1688,39.466202
Alpena County Regional Airport,-83.56030273,45.0780983
Acadiana Regional Airport,-91.883904,30.0378
Watertown International Airport,-76.02169799804688,43.99190139770508
Aspen-Pitkin Co/Sardy Field,-106.8690033,39.22320175
Astoria Regional Airport,-123.878997803,46.158000946
Hartsfield Jackson Atlanta International Airport,-84.4281005859375,33.63669967651367
Watertown Regional Airport,-97.15470123,44.91400146
Augusta State Airport,-69.7973022461,44.320598602299995
Austin Bergstrom International Airport,-97.6698989868164,30.194499969482422
Wausau Downtown Airport,-89.6266021729,44.9262008667
Asheville Regional Airport,-82.54180145263672,35.43619918823242
Wilkes Barre Scranton International Airport,-75.72339630130001,41.338500976599995
Chandler Field,-95.39469909670001,45.8662986755
Kalamazoo Battle Creek International Airport,-85.5521011352539,42.234901428222656
Beale Air Force Base,-121.43699646,39.136100769
Barksdale Air Force Base,-93.6626968384,32.5018005371
Barnes Municipal Airport,-72.715599,42.157799
Columbus Municipal Airport,-85.8963012695,39.2619018555
Curtis Field,-99.3238983154,31.1793003082
Bryce Canyon Airport,-112.144996643,37.706401825
Baudette International Airport,-94.612197876,48.7284011841
Bradley International Airport,-72.68319702149999,41.9388999939
Igor I Sikorsky Memorial Airport,-73.1261978149414,41.16350173950195
Laurence G Hanscom Field,-71.28900146,42.47000122
Bradford Regional Airport,-78.64009857177734,41.8031005859375
Western Neb. Rgnl/William B. Heilig Airport,-103.5960007,41.87400055
Boeing Field King County International Airport,-122.302001953125,47.529998779296875
Meadows Field,-119.0569992,35.43360138
Mobile Downtown Airport,-88.06809997559999,30.626800537100003
Greater Binghamton/Edwin A Link field,-75.97979736,42.20869827
Bangor International Airport,-68.8281021118164,44.80739974975586
Hancock County-Bar Harbor Airport,-68.3615036,44.45000076
Birmingham-Shuttlesworth International Airport,-86.75350189,33.56290054
Biggs Army Air Field (Fort Bliss),-106.3799973,31.84950066
Eastern Sierra Regional Airport,-118.363998413,37.3731002808
Billings Logan International Airport,-108.54299926757812,45.807701110839844
Bismarck Municipal Airport,-100.74600219726562,46.772701263427734
Keesler Air Force Base,-88.92440032959999,30.4104003906
Rocky Mountain Metropolitan Airport,-105.1169968,39.90879822
Bemidji Regional Airport,-94.93370056,47.50939941
Baker City Municipal Airport,-117.808998108,44.837299346900004
Buckley Air Force Base,-104.751998901,39.701698303200004
Burke Lakefront Airport,-81.68329620361328,41.51750183105469
Raleigh County Memorial Airport,-81.1241989136,37.787300109899995
Mercer County Airport,-81.20770263671875,37.295799255371094
Blythe Airport,-114.717002869,33.6192016602
Bellingham International Airport,-122.53800201416016,48.79280090332031
Scott AFB/Midamerica Airport,-89.835197,38.5452
Monroe County Airport,-86.61669921875,39.145999908447266
Central Illinois Regional Airport at Bloomington-Normal,-88.91590118,40.47710037
Nashville International Airport,-86.6781997680664,36.1245002746582
Burns Municipal Airport,-118.955001831,43.5918998718
Boise Air Terminal/Gowen field,-116.2229996,43.56439972
General Edward Lawrence Logan International Airport,-71.00520325,42.36429977
Miley Memorial Field,-110.1110001,42.58509827
Ozark Regional Airport,-92.47049713130001,36.3689002991
Southeast Texas Regional Airport,-94.02069854736328,29.9507999420166
Brunswick Golden Isles Airport,-81.46649932861328,31.258800506591797
Brainerd Lakes Regional Airport,-94.13809967,46.39830017
Southeast Iowa Regional Airport,-91.12550354003906,40.783199310302734
Brownsville South Padre Island International Airport,-97.4259033203125,25.90679931640625
W K Kellogg Airport,-85.2515029907,42.307300567599995
Bert Mooney Airport,-112.49700164794922,45.95479965209961
"Baton Rouge Metropolitan, Ryan Field",-91.14959717,30.53319931
Burlington International Airport,-73.15329742429999,44.471900939899996
Buffalo Niagara International Airport,-78.73220062,42.94049835
Bob Hope Airport,-118.35900115966797,34.20069885253906
Beaver County Airport,-80.39140319820001,40.7724990845
Beverly Municipal Airport,-70.91649627689999,42.584201812699995
Bowling Green Warren County Regional Airport,-86.41970062259999,36.964500427199994
Baltimore/Washington International Thurgood Marshall Airport,-76.66829681,39.17539978
Arkansas International Airport,-89.94400024410001,35.9642982483
Burley Municipal Airport,-113.772003174,42.542598724399994
Bicycle Lake Army Air Field,-116.629997253,35.2804985046
Gallatin Field,-111.1529999,45.77750015
Columbia Metropolitan Airport,-81.11949920654297,33.93880081176758
Akron Canton Regional Airport,-81.44219970703125,40.916099548339844
Caribou Municipal Airport,-68.0178985596,46.871498107899995
Columbus Air Force Base,-88.44380187990001,33.6437988281
Northeast Iowa Regional Airport,-92.6108016968,43.0726013184
Cedar City Regional Airport,-113.0989990234375,37.70100021362305
Chadron Municipal Airport,-103.095001221,42.837600708
Childress Municipal Airport,-100.288002014,34.4337997437
Jack Mc Namara Field Airport,-124.2369995,41.78020096
Westover ARB/Metropolitan Airport,-72.53479767,42.19400024
Bob Sikes Airport,-86.522102356,30.778799057
Cuyahoga County Airport,-81.4863967896,41.5651016235
Cape Girardeau Regional Airport,-89.57080078125,37.22529983520508
Lovell Field,-85.20379638671875,35.035301208496094
Charlottesville Albemarle Airport,-78.4529037475586,38.13859939575195
Charleston Air Force Base-International Airport,-80.04049683,32.89860153
The Eastern Iowa Airport,-91.71080017089844,41.884700775146484
Chippewa County International Airport,-84.47239685058594,46.25080108642578
North Central West Virginia Airport,-80.2281036377,39.2966003418
Cleveland Hopkins International Airport,-81.8498001099,41.4117012024
Easterwood Field,-96.36380005,30.58860016
William R Fairchild International Airport,-123.5,48.120201110839844
Charlotte Douglas International Airport,-80.94309997558594,35.2140007019043
Port Columbus International Airport,-82.89189910888672,39.99800109863281
University of Illinois Willard Airport,-88.27809906,40.03919983
Houghton County Memorial Airport,-88.48909759521484,47.168399810791016
Cavern City Air Terminal,-104.26300048828125,32.337501525878906
Chanute Martin Johnson Airport,-95.4850997925,37.668800354
Yellowstone Regional Airport,-109.024002075,44.520198822
Coeur D'Alene - Pappy Boyington Field,-116.8199997,47.77429962
Patrick Air Force Base,-80.6100997925,28.2348995209
Concord Municipal Airport,-71.50229645,43.20270157
City of Colorado Springs Municipal Airport,-104.70099639893,38.805801391602
Columbia Regional Airport,-92.21959686279297,38.81809997558594
Casper-Natrona County International Airport,-106.4639969,42.90800095
Grand Strand Airport,-78.72389984130001,33.8116989136
Jacksonville Executive at Craig Airport,-81.51439666750001,30.3362998962
Corpus Christi International Airport,-97.5011978149414,27.77039909362793
Mc Clellan-Palomar Airport,-117.2799988,33.12829971
Yeager Airport,-81.59320068359375,38.37310028076172
Columbus Metropolitan Airport,-84.93890380859375,32.516300201416016
Crossville Memorial Whitson Field,-85.08499908450001,35.9513015747
Cut Bank International Airport,-112.375999451,48.6083984375
Jim Hamilton L.B. Owens Airport,-80.9952011108,33.970500946
Cincinnati Northern Kentucky International Airport,-84.6678009033,39.0488014221
Corvallis Municipal Airport,-123.2900009,44.49720001
Cannon Air Force Base,-103.321998596,34.3828010559
Central Wisconsin Airport,-89.6668014526,44.7775993347
Lone Star Executive Airport,-95.4144973755,30.3518009186
Cheyenne Regional Jerry Olson Field,-104.8119965,41.15570068
Davison Army Air Field,-77.1809997559,38.715000152600005
Daytona Beach International Airport,-81.058098,29.179899
Barstow Daggett Airport,-116.7870026,34.85369873
Dallas Love Field,-96.85179901123047,32.84709930419922
Danville Regional Airport,-79.33609771728516,36.572898864746094
James M Cox Dayton International Airport,-84.21939849853516,39.902400970458984
Dubuque Regional Airport,-90.70950317,42.40200043
Ronald Reagan Washington National Airport,-77.037697,38.8521
Dodge City Regional Airport,-99.9655990600586,37.76340103149414
Decatur Airport,-88.8656997680664,39.834598541259766
Denver International Airport,-104.672996521,39.861698150635
Coleman A. Young Municipal Airport,-83.00990295,42.40919876
Dallas Fort Worth International Airport,-97.03800201416016,32.89680099487305
Dothan Regional Airport,-85.44960021972656,31.321300506591797
Dalhart Municipal Airport,-102.54699707,36.0225982666
Dickinson Theodore Roosevelt Regional Airport,-102.802001953,46.7974014282
Laughlin Air Force Base,-100.777999878,29.359500885
Duluth International Airport,-92.19360351559999,46.8420982361
Columbia Gorge Regional the Dalles Municipal Airport,-121.166999817,45.6184997559
Davis Monthan Air Force Base,-110.883003235,32.1665000916
Deming Municipal Airport,-107.721000671,32.262298584
Daniel Field,-82.0393981934,33.4664993286
Dover Air Force Base,-75.46600342,39.12950134
Dupage Airport,-88.24859619,41.90779877
Desert Rock Airport,-116.032997,36.6194
Beauregard Regional Airport,-93.33989715579999,30.8316993713
Del Rio International Airport,-100.927001953,29.3742008209
Des Moines International Airport,-93.66310119628906,41.534000396728516
Detroit Metropolitan Wayne County Airport,-83.35340118408203,42.212398529052734
Bisbee Douglas International Airport,-109.603996277,31.4689998627
DuBois Regional Airport,-78.8986969,41.17829895
Dyess Air Force Base,-99.854598999,32.4207992554
Laikipia Air Base,37.02690124511719,0.032933201640844345
Pangborn Memorial Airport,-120.207000732,47.3988990784
Chippewa Valley Regional Airport,-91.48429870605469,44.86579895019531
Elizabeth City Regional Airport & Coast Guard Air Station,-76.17459869,36.26060104
Northwest Florida Beaches International Airport,-85.795414,30.357106
Edwards Air Force Base,-117.884003,34.905399
Needles Airport,-114.623001099,34.7663002014
Dillant Hopkins Airport,-72.27079772949219,42.898399353027344
Shelby County Airport,-86.78279877,33.17699814
Ellington Airport,-95.1587982178,29.607299804700002
Eagle County Regional Airport,-106.9179993,39.64260101
Duke Field,-86.52290344,30.65040016
Murray Field,-124.112998962,40.803398132299996
Elkins-Randolph Co-Jennings Randolph Field,-79.85710144,38.88940048
Elko Regional Airport,-115.79199981689453,40.82490158081055
South Arkansas Regional At Goodwin Field,-92.81330108642578,33.22100067138672
Elmira Corning Regional Airport,-76.8916015625,42.1599006652832
Ely Municipal Airport,-91.83070374,47.82450104
El Paso International Airport,-106.3779984,31.80719948
Ely Airport Yelland Field,-114.8420029,39.29970169
Vance Air Force Base,-97.9164962769,36.339199066199996
Wendover Airport,-114.03099823,40.7187004089
Kenosha Regional Airport,-87.92780304,42.59569931
Erie International Tom Ridge Field,-80.1738667488,42.0831270134
Esler Regional Airport,-92.2957992554,31.3948993683
Mahlon Sweet Field,-123.21199798583984,44.12459945678711
Evansville Regional Airport,-87.5324020386,38.0369987488
Evanston-Uinta County Airport-Burns Field,-111.0350037,41.27479935
New Bedford Regional Airport,-70.95690155029297,41.67610168457031
Coastal Carolina Regional Airport,-77.04290008539999,35.0730018616
Newark Liberty International Airport,-74.168701171875,40.692501068115234
Key West International Airport,-81.75959777832031,24.556100845336914
Felker Army Air Field,-76.60880279540001,37.132499694799996
Hector International Airport,-96.81580352783203,46.92070007324219
Fresno Yosemite International Airport,-119.71800231933594,36.77619934082031
Fayetteville Regional Grannis Field,-78.88030242919922,34.9911994934082
Simmons Army Air Field,-78.93669891,35.13180161
Butts AAF (Fort Carson) Air Field,-104.7570038,38.67839813
Findlay Airport,-83.66870117190001,41.013500213600004
Wright-Patterson Air Force Base,-84.0483016968,39.8260993958
Sierra Vista Municipal Libby Army Air Field,-110.34400177001953,31.588499069213867
Venango Regional Airport,-79.8603973389,41.3778991699
Flagstaff Pulliam Airport,-111.6709976,35.13850021
Fort Lauderdale Hollywood International Airport,-80.15270233154297,26.072599411010742
Florence Regional Airport,-79.7238998413086,34.18539810180664
Tipton Airport,-76.7593994141,39.08539962769999
Four Corners Regional Airport,-108.230003357,36.741199493399996
Page Field,-81.86329650879999,26.58659935
Bishop International Airport,-83.74359893798828,42.96540069580078
Fort Dodge Regional Airport,-94.19259644,42.55149841
Topeka Regional Airport - Forbes Field,-95.66359710690001,38.950901031499995
St Lucie County International Airport,-80.36830139,27.49510002
Republic Airport,-73.4133987427,40.7288017273
Marshall Army Air Field,-96.76450348,39.05530167
Joe Foss Field Airport,-96.741897583,43.582000732400004
Henry Post Army Air Field (Fort Sill),-98.40219879,34.64979935
Fort Smith Regional Airport,-94.36740112304688,35.33660125732422
Fort Stockton Pecos County Airport,-102.916000366,30.9157009125
Godman Army Air Field,-85.9720993042,37.907100677500004
Fort Worth Meacham International Airport,-97.36239624019998,32.8198013306
Fulton County Airport Brown Field,-84.5214004517,33.7790985107
Fort Wayne International Airport,-85.19509888,40.97850037
Fort Lauderdale Executive Airport,-80.1707000732,26.1972999573
Drake Field,-94.17009735107422,36.00510025024414
Jalal-Abad Airport,72.977798,40.944401
Gillette Campbell County Airport,-105.539001465,44.348899841299996
Garden City Regional Airport,-100.723999023,37.9275016785
Grand Canyon National Park Airport,-112.14700317382812,35.95240020751953
Dawson Community Airport,-104.8069992,47.13869858
Spokane International Airport,-117.53399658203125,47.61989974975586
Grand Forks International Airport,-97.176102,47.949299
Floyd Bennett Memorial Airport,-73.6102981567,43.3412017822
East Texas Regional Airport,-94.71150207519531,32.38399887084961
Wokal Field Glasgow International Airport,-106.61499786376953,48.212501525878906
Grand Junction Regional Airport,-108.527000427,39.1223983765
Renner Field-Goodland Municipal Airport,-101.6989975,39.37060165
Mid Delta Regional Airport,-90.98560333251953,33.4828987121582
Scholes International At Galveston Airport,-94.86039733886719,29.265300750732422
Greenville Downtown Airport,-82.34999847410002,34.847900390599996
Gainesville Regional Airport,-82.2717971802,29.6900997162
Groton New London Airport,-72.04509735107422,41.330101013183594
Glacier Park International Airport,-114.25599670410156,48.31050109863281
Gulfport Biloxi International Airport,-89.07009887695312,30.40730094909668
Austin Straubel International Airport,-88.12960052490234,44.48509979248047
Gray Army Air Field,-122.5810013,47.07920074
Central Nebraska Regional Airport,-98.30960083007812,40.967498779296875
Robert Gray  Army Air Field Airport,-97.82890319820001,31.067199707
Gerald R. Ford International Airport,-85.52279663,42.88079834
Seymour Johnson Air Force Base,-77.96060181,35.33940125
Piedmont Triad International Airport,-79.93730163574219,36.097801208496094
Greenville Spartanburg International Airport,-82.2189025879,34.8956985474
Wheeler Sack Army Air Field,-75.71949768,44.05559921
Great Falls International Airport,-111.3710022,47.48199844
Golden Triangle Regional Airport,-88.5914001465,33.450298309299995
Gallup Municipal Airport,-108.789001465,35.511100769
Grissom Air Reserve Base,-86.1520996094,40.648101806599996
Guymon Municipal Airport,-101.508003235,36.6851005554
Greenwood–Leflore Airport,-90.0847015381,33.4943008423
Gary Chicago International Airport,-87.41280364990234,41.61629867553711
Hattiesburg Bobby L Chain Municipal Airport,-89.25279999,31.26479912
Hobart Regional Airport,-99.051313,34.991317
Hartford Brainard Airport,-72.649398803711,41.736698150635
Hagerstown Regional Richard A Henson Field,-77.72949982,39.707901
Jack Northrop Field Hawthorne Municipal Airport,-118.334999,33.922798
Range Regional Airport,-92.83899689,47.38660049
Hill Air Force Base,-111.973086,41.12403
Portland Hillsboro Airport,-122.949997,45.540401
Hickory Regional Airport,-81.38950348,35.74110031
Wheeling Ohio County Airport,-80.6463012695,40.1749992371
Helena Regional Airport,-111.98300170898438,46.6068000793457
Hood Army Air Field,-97.71450042720001,31.138700485199998
Holloman Air Force Base,-106.107002258,32.8525009155
Lea County Regional Airport,-103.2170029,32.6875
Huron Regional Airport,-98.22850036621094,44.38520050048828
Campbell AAF (Fort Campbell) Air Field,-87.49620056150002,36.668598175
Memorial Field,-93.09619903564453,34.47800064086914
William P Hobby Airport,-95.27890015,29.64539909
Westchester County Airport,-73.70760345458984,41.06700134277344
Bowerman Airport,-123.93699646,46.971199035599994
Valley International Airport,-97.65440368652344,26.228500366210938
Boone County Airport,-93.15470123291016,36.26150131225586
Hurlburt Field,-86.68930053710938,30.427799224853516
Homestead ARB Airport,-80.38359833,25.48859978
Huntsville International Carl T Jones Field,-86.775100708008,34.637199401855
Tri-State/Milton J. Ferguson Field,-82.55799866,38.36669922
Redstone Army Air Field,-86.68479919,34.67869949
Terre Haute International Hulman Field,-87.30760192871094,39.451499938964844
Houlton International Airport,-67.792098999,46.1231002808
Hutchinson Municipal Airport,-97.86060333250002,38.0654983521
Tweed New Haven Airport,-72.88680267,41.26369858
Havre City County Airport,-109.762001,48.54299927
Barnstable Municipal Boardman Polando Field,-70.28040314,41.66930008
San Marcos Municipal Airport,-97.86299896240234,29.8927001953125
Sawyer County Airport,-91.44429779050002,46.025199890100005
Hays Regional Airport,-99.27320099,38.84220123
Mc Connell Air Force Base,-97.26820374,37.62189865
Washington Dulles International Airport,-77.45580292,38.94449997
Niagara Falls International Airport,-78.94619750976562,43.1072998046875
George Bush Intercontinental Houston Airport,-95.34140014648438,29.984399795532227
Wichita Mid Continent Airport,-97.43309783935547,37.649898529052734
Idaho Falls Regional Airport,-112.07099914550781,43.51459884643555
Greater Kankakee Airport,-87.8462982178,41.07139968869999
New Castle Airport,-75.60649872,39.67869949
Wilmington International Airport,-77.90260314941406,34.270599365234375
Wilmington Airpark,-83.792098999,39.427898407
Indianapolis International Airport,-86.294403,39.7173
Winkler County Airport,-103.200996399,31.779600143399996
Falls International Airport,-93.4030990600586,48.566200256347656
Smith Reynolds Airport,-80.22200012207031,36.13370132446289
Winslow Lindbergh Regional Airport,-110.722999573,35.021900177
Imperial County Airport,-115.57900238,32.834201812699995
Williamsport Regional Airport,-76.92109680175781,41.241798400878906
Kirksville Regional Airport,-92.5448989868164,40.09349822998047
Kissimmee Gateway Airport,-81.4371032715,28.2898006439
Sloulin Field International Airport,-103.641998291,48.177898407
Kinston Regional Jetport At Stallings Field,-77.60880279540001,35.331401825
Long Island Mac Arthur Airport,-73.10019684,40.79520035
Ithaca Tompkins Regional Airport,-76.4583969116211,42.49100112915039
Phoenix-Mesa-Gateway Airport,-111.6549988,33.30780029
Jackson Hole Airport,-110.73799896240234,43.6072998046875
Jackson-Medgar Wiley Evers International Airport,-90.0758972168,32.3111991882
Jacksonville International Airport,-81.68789672851562,30.49410057067871
Jonesboro Municipal Airport,-90.64640045166016,35.83169937133789
Kimble County Airport,-99.7634963989,30.5112991333
John F Kennedy International Airport,-73.77890015,40.63980103
Chautauqua County-Jamestown Airport,-79.25800323,42.15340042
Julian Carroll Airport,-83.31729888916016,37.59389877319336
Joplin Regional Airport,-94.49829864501953,37.151798248291016
Jamestown Regional Airport,-98.67819977,46.92969894
John Murtha Johnstown Cambria County Airport,-78.83390045166016,40.31610107421875
Jackson County Reynolds Field,-84.45939636230001,42.259799957300004
Southwest Washington Regional Airport,-122.898002625,46.11800003049999
Purdue University Airport,-86.93689727783203,40.41230010986328
Lakeland Linder Regional Airport,-82.0186004639,27.988899231
Capital City Airport,-84.58740234375,42.77870178222656
Laramie Regional Airport,-105.67500305175781,41.31209945678711
McCarran International Airport,-115.1520004,36.08010101
Lawton Fort Sill Regional Airport,-98.4166030884,34.5676994324
Los Angeles International Airport,-118.4079971,33.94250107
Lubbock Preston Smith International Airport,-101.822998046875,33.66360092163086
Arnold Palmer Regional Airport,-79.40480042,40.27590179
North Platte Regional Airport Lee Bird Field,-100.6839981,41.12620163
Liberal Mid-America Regional Airport,-100.9599991,37.0442009
Lumberton Regional Airport,-79.05940246579999,34.6099014282
Texas Gulf Coast Regional Airport,-95.462097168,29.1086006165
Lake Charles Regional Airport,-93.22329711914062,30.126100540161133
Rickenbacker International Airport,-82.927803,39.813801
Lebanon Municipal Airport,-72.30419921880001,43.626098632799994
Leesburg International Airport,-81.80870056,28.82309914
Blue Grass Airport,-84.60590362548828,38.0364990234375
Langley Air Force Base,-76.360496521,37.082901001
Angelina County Airport,-94.75,31.2339992523
Lafayette Regional Airport,-91.98760223,30.20529938
La Guardia Airport,-73.87259674,40.77719879
Long Beach /Daugherty Field/ Airport,-118.1520004,33.81769943
Logan-Cache Airport,-111.851997375,41.7911987305
Bill & Hillary Clinton National Airport/Adams Field,-92.2242965698,34.729400634799994
Monticello Municipal Ellis Field,-91.75099945,33.6385994
Klamath Falls Airport,-121.73300170898438,42.15610122680664
Hunt Field,-108.730003357,42.8152008057
Lincoln Airport,-96.75920104980469,40.85100173950195
Lancaster Airport,-76.29609680175781,40.121700286865234
Derby Field,-118.565002441,40.0663986206
Bowman Field,-85.6636962891,38.2280006409
London-Corbin Airport/Magee Field,-84.08489990230001,37.0821990967
Laredo International Airport,-99.46160125732422,27.543800354003906
Little Rock Air Force Base,-92.14969635010002,34.916900634799994
Las Cruces International Airport,-106.9219970703125,32.289398193359375
La Crosse Municipal Airport,-91.256699,43.879002
Lawson Army Air Field (Fort Benning),-84.9913024902,32.337299346900004
Nellis Air Force Base,-115.033996582,36.2361984253
Altus Air Force Base,-99.2667007446,34.667098999
Luke Air Force Base,-112.383003235,33.534999847399995
Cincinnati Municipal Airport Lunken Field,-84.41860199,39.10329819
Mission Field,-110.447998047,45.6994018555
Las Vegas Municipal Airport,-105.141998291,35.6542015076
Greenbrier Valley Airport,-80.3994979858,37.8582992554
Lawrence Municipal Airport,-71.1233978271,42.717201232899995
Lewiston Nez Perce County Airport,-117.01499938964844,46.3745002746582
Lewistown Municipal Airport,-109.46700286865234,47.04930114746094
Lynchburg Regional Preston Glenn Field,-79.20040130615234,37.326698303222656
Midland International Airport,-102.2020034790039,31.9424991607666
Mobridge Municipal Airport,-100.4079971,45.54650116
MBS International Airport,-84.07959747314453,43.532901763916016
Mc Comb/Pike County Airport/John E Lewis Field,-90.47190094,31.17849922
Mc Clellan Airfield,-121.401001,38.66759872
Merced Regional Macready Field,-120.5139999,37.28469849
Mac Dill Air Force Base,-82.52120209,27.84930038
Kansas City International Airport,-94.713898,39.2976
Mc Cook Ben Nelson Regional Airport,-100.5920029,40.20629883
Middle Georgia Regional Airport,-83.64920043945312,32.69279861450195
Orlando International Airport,-81.30899810791016,28.429399490356445
Mason City Municipal Airport,-93.3312988281,43.157798767100005
Southern Illinois Airport,-89.25199890136719,37.778099060058594
Harrisburg International Airport,-76.7633972168,40.1935005188
Chicago Midway International Airport,-87.75240325927734,41.7859992980957
Key Field,-88.75189971923828,32.33259963989258
Memphis International Airport,-89.97669982910156,35.04240036010742
Castle Airport,-120.5680008,37.38050079
Mansfield Lahm Regional Airport,-82.5166015625,40.82139968869999
Mc Allen Miller International Airport,-98.23860168,26.17580032
Rogue Valley International Medford Airport,-122.87300109863281,42.37419891357422
Dobbins Air Reserve Base,-84.51629639,33.91540146
Montgomery Regional (Dannelly Field) Airport,-86.39399719,32.30059814
Morgantown Municipal Walter L. Bill Hart Field,-79.91629791,39.64289856
Manhattan Regional Airport,-96.6707992553711,39.14099884033203
Sacramento Mather Airport,-121.2979965,38.55390167
Manchester Airport,-71.43569946289062,42.93259811401367
Miami International Airport,-80.29060363769531,25.79319953918457
Minot Air Force Base,-101.3580017,48.41559982
Delaware County Johnson Field,-85.3958969116211,40.2422981262207
Millville Municipal Airport,-75.07219696044922,39.367801666259766
