episode_id,character_id,location_id,raw_character_text,raw_location_text
1801,2,19,Homer Simpson,PERSONNEL OFFICE
1801,28,19,Clerk,PERSONNEL OFFICE
1801,2,19,Homer Simpson,PERSONNEL OFFICE
1801,28,19,Clerk,PERSONNEL OFFICE
1801,2,19,Homer Simpson,PERSONNEL OFFICE
1801,28,19,Clerk,PERSONNEL OFFICE
1801,8,19,Bart Simpson,PERSONNEL OFFICE
1801,2,19,Homer Simpson,PERSONNEL OFFICE
1801,18,19,Barney Gumble,PERSONNEL OFFICE
1801,2,19,Homer Simpson,PERSONNEL OFFICE
1801,18,19,Barney Gumble,PERSONNEL OFFICE
1801,2,19,Homer Simpson,PERSONNEL OFFICE
1801,18,19,Barney Gumble,PERSONNEL OFFICE
1801,2,19,Homer Simpson,PERSONNEL OFFICE
1801,8,19,Bart Simpson,PERSONNEL OFFICE
1801,2,19,Homer Simpson,PERSONNEL OFFICE
1801,2,19,Homer Simpson,PERSONNEL OFFICE
1801,29,5,Bubbles,Simpson Home
1801,30,5,Moldy,Simpson Home
1801,9,5,Lisa Simpson,Simpson Home
1801,31,5,Grampa Simpson,Simpson Home
1801,22,5,Selma Bouvier,Simpson Home
1801,10,5,Patty Bouvier,Simpson Home
1801,22,5,Selma Bouvier,Simpson Home
1801,1,5,Marge Simpson,Simpson Home
1801,18,20,Barney Gumble,Springfield Downs Dog Track
1801,2,20,Homer Simpson,Springfield Downs Dog Track
1801,24,21,Little Boy,SPRINGFIELD DOWNS
1801,32,21,Father,SPRINGFIELD DOWNS
1801,2,22,Homer Simpson,PADDOCK
1801,18,22,Barney Gumble,PADDOCK
1801,2,22,Homer Simpson,PADDOCK
1801,8,22,Bart Simpson,PADDOCK
1801,2,22,Homer Simpson,PADDOCK
1801,33,22,Announcer,PADDOCK
1801,2,22,Homer Simpson,PADDOCK
1801,8,22,Bart Simpson,PADDOCK
1801,2,23,Homer Simpson,SPRINGFIELD DOWN
1801,34,23,Ticket Seller,SPRINGFIELD DOWN
1801,2,23,Homer Simpson,SPRINGFIELD DOWN
1801,8,23,Bart Simpson,SPRINGFIELD DOWN
1801,2,23,Homer Simpson,SPRINGFIELD DOWN
1801,8,23,Bart Simpson,SPRINGFIELD DOWN
1801,2,23,Homer Simpson,SPRINGFIELD DOWN
1801,8,23,Bart Simpson,SPRINGFIELD DOWN
1801,2,23,Homer Simpson,SPRINGFIELD DOWN
1801,35,5,Elf #1,Simpson Home
1801,36,5,Elves,Simpson Home
1801,9,5,Lisa Simpson,Simpson Home
1801,31,5,Grampa Simpson,Simpson Home
1801,10,5,Patty Bouvier,Simpson Home
1801,22,5,Selma Bouvier,Simpson Home
1801,10,5,Patty Bouvier,Simpson Home
1801,9,5,Lisa Simpson,Simpson Home
1801,10,5,Patty Bouvier,Simpson Home
1801,9,5,Lisa Simpson,Simpson Home
1801,10,5,Patty Bouvier,Simpson Home
1801,2,21,Homer Simpson,SPRINGFIELD DOWNS
1801,33,21,Announcer,SPRINGFIELD DOWNS
1801,33,21,Announcer,SPRINGFIELD DOWNS
1801,8,21,Bart Simpson,SPRINGFIELD DOWNS
1801,8,21,Bart Simpson,SPRINGFIELD DOWNS
1801,2,21,Homer Simpson,SPRINGFIELD DOWNS
1801,33,21,Announcer,SPRINGFIELD DOWNS
1801,33,21,Announcer,SPRINGFIELD DOWNS
1801,2,21,Homer Simpson,SPRINGFIELD DOWNS
1801,8,21,Bart Simpson,SPRINGFIELD DOWNS
1801,2,21,Homer Simpson,SPRINGFIELD DOWNS
1801,8,21,Bart Simpson,SPRINGFIELD DOWNS
1801,33,21,Announcer,SPRINGFIELD DOWNS
1801,2,21,Homer Simpson,SPRINGFIELD DOWNS
1801,8,21,Bart Simpson,SPRINGFIELD DOWNS
1801,33,21,Announcer,SPRINGFIELD DOWNS
1801,33,21,Announcer,SPRINGFIELD DOWNS
1801,2,21,Homer Simpson,SPRINGFIELD DOWNS
1801,8,21,Bart Simpson,SPRINGFIELD DOWNS
1801,2,21,Homer Simpson,SPRINGFIELD DOWNS
1801,2,21,Homer Simpson,SPRINGFIELD DOWNS
1801,2,24,Homer Simpson,SPRINGFIELD DOWNS PARKING LOT
1801,8,24,Bart Simpson,SPRINGFIELD DOWNS PARKING LOT
1801,18,24,Barney Gumble,SPRINGFIELD DOWNS PARKING LOT
1801,23,24,Voice,SPRINGFIELD DOWNS PARKING LOT
1801,8,24,Bart Simpson,SPRINGFIELD DOWNS PARKING LOT
1801,37,24,Dog's Owner,SPRINGFIELD DOWNS PARKING LOT
1801,2,24,Homer Simpson,SPRINGFIELD DOWNS PARKING LOT
1801,8,24,Bart Simpson,SPRINGFIELD DOWNS PARKING LOT
1801,2,24,Homer Simpson,SPRINGFIELD DOWNS PARKING LOT
1801,2,24,Homer Simpson,SPRINGFIELD DOWNS PARKING LOT
1801,1,5,Marge Simpson,Simpson Home
1801,10,5,Patty Bouvier,Simpson Home
1801,22,5,Selma Bouvier,Simpson Home
1801,10,5,Patty Bouvier,Simpson Home
1801,1,5,Marge Simpson,Simpson Home
1801,2,5,Homer Simpson,Simpson Home
1801,22,5,Selma Bouvier,Simpson Home
1801,2,5,Homer Simpson,Simpson Home
1801,8,5,Bart Simpson,Simpson Home
1801,9,5,Lisa Simpson,Simpson Home
1801,1,5,Marge Simpson,Simpson Home
1801,9,5,Lisa Simpson,Simpson Home
1801,8,5,Bart Simpson,Simpson Home
1801,1,5,Marge Simpson,Simpson Home
1801,2,5,Homer Simpson,Simpson Home
1801,1,5,Marge Simpson,Simpson Home
1801,1,5,Marge Simpson,Simpson Home
1801,9,5,Lisa Simpson,Simpson Home
1801,2,5,Homer Simpson,Simpson Home
1801,9,5,Lisa Simpson,Simpson Home
1801,8,5,Bart Simpson,Simpson Home
1801,2,5,Homer Simpson,Simpson Home
1801,9,5,Lisa Simpson,Simpson Home
1801,9,5,Lisa Simpson,Simpson Home
1801,2,5,Homer Simpson,Simpson Home
1801,9,5,Lisa Simpson,Simpson Home
1801,8,5,Bart Simpson,Simpson Home
1801,2,5,Homer Simpson,Simpson Home
1801,9,5,Lisa Simpson,Simpson Home
1801,1,5,Marge Simpson,Simpson Home
1801,2,5,Homer Simpson,Simpson Home
1801,1,5,Marge Simpson,Simpson Home
1801,9,5,Lisa Simpson,Simpson Home
1801,8,5,Bart Simpson,Simpson Home
