            177	  17392	  15856
            178	  17344	  15960
            179	  17384	  15832
            180	  17392	  15720
            181	  17376	  15792
            182	  17408	  15912
            183	  17368	  15824
            184	  17464	  15640
            185	  17368	  15720
            186	  17440	  15944
            187	  17360	  15816
            188	  17488	  15680
            189	  17376	  15712
            190	  17456	  15912
            191	  17384	  15848
            192	  17496	  15648
            193	  17416	  15680
            194	  17456	  15848
            195	  17432	  15880
            196	  17464	  15712
            197	  17480	  15752
            198	  17424	  15952
            199	  17512	  16056
            200	  17448	  15912
            201	  17528	  15848
            202	  17440	  16096
            203	  17536	  16256
            204	  17456	  16168
            205	  17544	  16024
            206	  17480	  16088
            207	  17528	  16192
            208	  17488	  16088
            209	  17544	  15936
            210	  17512	  15960
            211	  17496	  16120
            212	  17520	  15992
            213	  17520	  15736
            214	  17544	  15696
            215	  17480	  15864
            216	  17576	  15768
            217	  17504	  15536
            218	  17568	  15544
            219	  17464	  15760
            220	  17576	  15768
            221	  17496	  15648
            222	  17568	  15536
            223	  17480	  15728
            224	  17552	  15768
            225	  17536	  15696
            226	  17544	  15560
            227	  17536	  15616
            228	  17512	  15504
            229	  17568	  15488
            230	  17480	  16040
            231	  17568	  17144
            232	  17424	  18472
            233	  17544	  19808
            234	  17440	  21096
            235	  17536	  22128
            236	  17400	  21912
            237	  17488	  19400
            238	  17456	  16824
            239	  17464	  15544
            240	  17440	  15448
            241	  17448	  15560
            242	  17496	  15448
            243	  17408	  15552
            244	  17472	  15920
            245	  17408	  15928
            246	  17520	  15752
            247	  17376	  15768
            248	  17480	  15944
            249	  17360	  16008
            250	  17496	  15880
            251	  17360	  15744
            252	  17464	  15968
            253	  17344	  16056
            254	  17440	  15936
            255	  17360	  15840
            256	  17400	  15960
            257	  17344	  16136
            258	  17344	  15992
            259	  17392	  15848
            260	  17304	  15952
            261	  17360	  16192
            262	  17280	  16136
            263	  17392	  15944
            264	  17256	  16016
            265	  17344	  16264
            266	  17248	  16320
            267	  17352	  16112
            268	  17240	  16112
            269	  17296	  16376
            270	  17264	  16344
            271	  17296	  16200
            272	  17264	  16208
            273	  17216	  16424
            274	  17256	  16584
            275	  17192	  16472
            276	  17240	  16416
            277	  17144	  16616
            278	  17224	  16792
            279	  17120	  16688
            280	  17216	  16584
            281	  17104	  16832
            282	  17152	  17080
            283	  17096	  17048
            284	  17152	  16992
            285	  17064	  17200
            286	  17064	  17440
            287	  17056	  17544
            288	  17048	  17448
            289	  17088	  17616
            290	  16976	  17888
            291	  17072	  17952
            292	  16976	  17872
            293	  17048	  17920
            294	  16920	  18200
            295	  17040	  18208
            296	  16968	  18032
            297	  17000	  17880
            298	  16928	  17936
            299	  16960	  17872
            300	  16936	  17472
            301	  16896	  17192
            302	  16936	  17032
            303	  16848	  17040
            304	  16944	  16688
            305	  16816	  16400
            306	  16904	  16352
            307	  16768	  16408
            308	  16888	  16240
            309	  16776	  15976
            310	  16856	  16000
            311	  16712	  16088
            312	  16816	  15992
            313	  16744	  15784
            314	  16784	  15864
            315	  16704	  16048
            316	  16736	  15992
            317	  16744	  15832
            318	  16696	  15776
            319	  16720	  15984
            320	  16672	  15960
            321	  16760	  15800
            322	  16616	  15720
            323	  16712	  15952
            324	  16576	  16008
            325	  16696	  15848
            326	  16560	  15704
            327	  16656	  15872
            328	  16528	  16016
            329	  16616	  15880
            330	  16544	  15712
            331	  16560	  15824
            332	  16536	  16048
            333	  16536	  15896
            334	  16584	  15712
            335	  16496	  15784
            336	  16536	  15976
            337	  16464	  15960
            338	  16568	  15768
            339	  16440	  15840
            340	  16520	  16008
            341	  16424	  15968
            342	  16560	  15816
            343	  16400	  15808
            344	  16480	  16032
            345	  16408	  16000
            346	  16496	  15816
            347	  16392	  15840
            348	  16432	  15976
            349	  16392	  16040
            350	  16400	  15896
            351	  16400	  15752
            352	  16328	  15920
            353	  16392	  16032
            354	  16296	  15864
            355	  16384	  15736
            356	  16264	  15912
            357	  16328	  16016
            358	  16272	  15936
            359	  16336	  15720
            360	  16272	  15824
            361	  16272	  15976
            362	  16272	  15960
            363	  16248	  15720
            364	  16288	  15784
            365	  16184	  16048
            366	  16280	  15992
            367	  16176	  15784
            368	  16232	  15784
            369	  16128	  15936
            370	  16224	  16008
            371	  16144	  15824
            372	  16200	  15728
            373	  16136	  15984
            374	  16176	  16008
            375	  16160	  15840
            376	  16144	  15736
            377	  16160	  15928
            378	  16096	  16032
            379	  16184	  15880
            380	  16064	  15704
            381	  16160	  15888
            382	  16024	  16080
            383	  16120	  16016
            384	  16048	  15928
            385	  16080	  16008
            386	  16024	  16248
            387	  16032	  16232
            388	  16048	  16072
            389	  15984	  16184
            390	  16032	  16472
            391	  15936	  16384
            392	  16072	  16120
            393	  15920	  16104
            394	  16016	  16272
            395	  15920	  16224
            396	  16032	  16016
            397	  15904	  15968
            398	  15984	  16128
            399	  15904	  16160
            400	  15968	  15856
            401	  15920	  15728
            402	  15928	  15816
            403	  15928	  15984
            404	  15888	  15816
            405	  15960	  15680
            406	  15856	  15744
            407	  15944	  15912
            408	  15848	  15792
            409	  15952	  15624
            410	  15824	  15768
            411	  15888	  15968
            412	  15800	  15848
            413	  15920	  15552
            414	  15816	  15536
            415	  15872	  15800
            416	  15816	  16296
            417	  15864	  16968
            418	  15824	  18048
            419	  15784	  19528
            420	  15840	  21096
            421	  15808	  22080
            422	  15848	  22456
            423	  15752	  20464
            424	  15840	  17648
            425	  15752	  16000
            426	  15816	  15600
            427	  15736	  15872
            428	  15792	  16040
            429	  15744	  15976
            430	  15784	  15872
            431	  15752	  16024
            432	  15728	  16248
            433	  15760	  16128
            434	  15720	  15920
            435	  15768	  15960
            436	  15672	  16184
            437	  15776	  16120
            438	  15696	  15936
            439	  15792	  16024
            440	  15664	  16240
            441	  15784	  16200
            442	  15704	  15992
            443	  15768	  16024
            444	  15680	  16232
            445	  15752	  16240
            446	  15744	  16112
            447	  15728	  16064
            448	  15736	  16288
            449	  15704	  16328
            450	  15760	  16184
            451	  15680	  16128
            452	  15768	  16320
            453	  15656	  16456
            454	  15768	  16344
            455	  15656	  16296
            456	  15760	  16384
            457	  15640	  16552
            458	  15736	  16464
            459	  15664	  16408
            460	  15704	  16488
            461	  15648	  16728
            462	  15656	  16752
            463	  15688	  16576
            464	  15624	  16664
            465	  15656	  16952
            466	  15592	  17024
            467	  15688	  16848
            468	  15560	  16944
            469	  15664	  17256
            470	  15568	  17392
            471	  15696	  17328
            472	  15544	  17328
            473	  15640	  17616
            474	  15544	  17816
            475	  15632	  17768
            476	  15552	  17752
            477	  15608	  17984
            478	  15576	  18240
            479	  15584	  18160
            480	  15600	  18096
            481	  15552	  18192
            482	  15600	  18432
            483	  15536	  18264
            484	  15624	  18008
            485	  15496	  17936
            486	  15576	  17976
            487	  15488	  17664
            488	  15592	  17240
            489	  15504	  17040
            490	  15528	  17040
            491	  15528	  16856
            492	  15536	  16536
            493	  15544	  16416
            494	  15480	  16528
            495	  15568	  16432
            496	  15512	  16192
            497	  15584	  16080
            498	  15480	  16216
            499	  15576	  16216
            500	  15496	  16088
            501	  15560	  15904
            502	  15504	  16064
            503	  15544	  16184
            504	  15496	  16024
            505	  15536	  15912
            506	  15512	  15976
            507	  15488	  16152
            508	  15520	  16080
            509	  15488	  15864
            510	  15544	  15920
            511	  15440	  16128
            512	  15576	  16104
            513	  15480	  15848
            514	  15584	  15944
            515	  15464	  16144
            516	  15576	  16080
            517	  15528	  15896
            518	  15544	  15888
            519	  15512	  16104
            520	  15536	  16104
            521	  15568	  15936
            522	  15496	  15920
            523	  15544	  16088
            524	  15480	  16160
            525	  15576	  16016
            526	  15464	  15936
            527	  15568	  16088
            528	  15440	  16160
            529	  15576	  16056
            530	  15440	  15936
            531	  15528	  16008
            532	  15480	  16192
            533	  15496	  16080
            534	  15544	  15896
            535	  15456	  15976
            536	  15528	  16208
            537	  15448	  16128
            538	  15552	  15912
            539	  15432	  15920
            540	  15520	  16168
            541	  15440	  16176
            542	  15560	  15896
            543	  15424	  15952
            544	  15504	  16112
            545	  15432	  16168
            546	  15528	  15944
            547	  15448	  15880
            548	  15480	  16032
            549	  15512	  16080
            550	  15440	  15944
            551	  15528	  15864
            552	  15432	  15992
            553	  15512	  16136
            554	  15456	  15984
            555	  15496	  15864
            556	  15456	  15968
            557	  15440	  16128
            558	  15488	  16032
            559	  15464	  15808
            560	  15504	  15912
            561	  15408	  16152
            562	  15496	  16032
            563	  15456	  15824
            564	  15528	  15848
            565	  15424	  16048
            566	  15544	  16072
            567	  15456	  15824
            568	  15536	  15872
            569	  15424	  16096
            570	  15520	  16184
            571	  15504	  16064
            572	  15488	  15960
            573	  15520	  16272
            574	  15448	  16280
            575	  15560	  16224
            576	  15456	  16136
            577	  15568	  16424
            578	  15448	  16512
            579	  15568	  16344
            580	  15456	  16152
            581	  15560	  16224
            582	  15448	  16360
            583	  15560	  16216
            584	  15496	  16016
            585	  15552	  16104
            586	  15488	  16240
            587	  15520	  16080
            588	  15528	  15800
            589	  15504	  15832
            590	  15512	  16000
            591	  15496	  15952
            592	  15560	  15768
            593	  15480	  15784
            594	  15544	  15936
            595	  15472	  15944
            596	  15608	  15792
            597	  15472	  15760
            598	  15576	  15936
            599	  15504	  16032
            600	  15584	  15872
            601	  15528	  15616
            602	  15568	  15688
            603	  15544	  16288
            604	  15568	  16888
            605	  15584	  17880
            606	  15560	  19168
            607	  15584	  20856
            608	  15560	  22000
            609	  15648	  22376
            610	  15560	  20696
            611	  15624	  18128
            612	  15544	  16224
            613	  15680	  15504
            614	  15552	  15632
            615	  15640	  15944
            616	  15592	  16032
            617	  15648	  15904
            618	  15640	  16040
            619	  15592	  16192
            620	  15680	  16168
            621	  15632	  16024
            622	  15696	  15968
            623	  15616	  16168
            624	  15712	  16200
            625	  15632	  16016
            626	  15728	  16032
            627	  15648	  16144
            628	  15752	  16248
            629	  15664	  16120
            630	  15776	  16016
            631	  15680	  16144
            632	  15752	  16328
            633	  15704	  16264
            634	  15776	  16104
            635	  15784	  16208
            636	  15712	  16432
            637	  15808	  16360
            638	  15744	  16184
            639	  15840	  16248
            640	  15728	  16456
            641	  15864	  16512
            642	  15776	  16336
            643	  15848	  16336
            644	  15760	  16560
            645	  15856	  16600
            646	  15824	  16496
            647	  15848	  16440
            648	  15840	  16672
            649	  15840	  16784
            650	  15880	  16760
            651	  15840	  16632
            652	  15888	  16880
            653	  15840	  17080
            654	  15928	  16976
            655	  15848	  16920
            656	  15928	  17152
            657	  15824	  17376
            658	  15944	  17352
            659	  15848	  17360
            660	  15952	  17440
            661	  15856	  17784
            662	  15928	  17864
            663	  15928	  17816
            664	  15928	  17896
            665	  15928	  18208
            666	  15928	  18216
            667	  16008	  18128
            668	  15912	  18152
            669	  15992	  18328
            670	  15912	  18376
            671	  16048	  18096
            672	  15928	  17832
            673	  16048	  17864
            674	  15936	  17696
            675	  16072	  17328
            676	  15960	  16960
            677	  16088	  16968
            678	  15976	  16928
            679	  16104	  16552
            680	  16032	  16320
            681	  16096	  16344
            682	  16088	  16440
            683	  16072	  16248
            684	  16136	  16064
            685	  16064	  16080
            686	  16120	  16224
            687	  16056	  16112
            688	  16184	  15888
            689	  16072	  15920
            690	  16184	  16136
            691	  16104	  16096
            692	  16232	  15928
            693	  16104	  15872
            694	  16224	  16080
            695	  16152	  16112
            696	  16296	  15920
            697	  16176	  15840
            698	  16280	  15992
            699	  16192	  16128
            700	  16288	  15960
            701	  16216	  15872
            702	  16288	  15984
            703	  16248	  16120
            704	  16288	  15976
            705	  16288	  15856
            706	  16272	  15944
            707	  16304	  16136
            708	  16272	  16056
            709	  16368	  15872
            710	  16272	  15944
            711	  16352	  16104
            712	  16272	  16072
            713	  16408	  15808
            714	  16280	  15896
            715	  16392	  16104
            716	  16304	  16104
            717	  16432	  15904
            718	  16320	  15864
            719	  16416	  16040
            720	  16360	  16096
            721	  16456	  15912
            722	  16392	  15888
            723	  16440	  16016
            724	  16432	  16136
            725	  16456	  15960
            726	  16472	  15856
            727	  16456	  16000
            728	  16480	  16128
            729	  16456	  15920
            730	  16512	  15824
            731	  16432	  15936
            732	  16512	  16088
            733	  16440	  15952
            734	  16568	  15832
            735	  16456	  15840
            736	  16552	  16104
            737	  16464	  16000
            738	  16600	  15744
            739	  16496	  15824
            740	  16576	  16024
            741	  16536	  16032
            742	  16608	  15832
            743	  16544	  15840
            744	  16568	  15992
            745	  16584	  16048
            746	  16600	  15840
            747	  16608	  15800
            748	  16584	  15992
            749	  16648	  16032
            750	  16616	  15840
            751	  16688	  15720
            752	  16616	  15928
            753	  16680	  16024
            754	  16616	  15856
            755	  16728	  15728
            756	  16616	  15872
            757	  16712	  15984
            758	  16632	  15904
            759	  16752	  15784
            760	  16648	  15944
            761	  16720	  16144
            762	  16664	  16152
            763	  16776	  15976
            764	  16688	  16024
            765	  16744	  16304
            766	  16720	  16368
            767	  16776	  16208
            768	  16744	  16144
            769	  16752	  16312
            770	  16792	  16296
            771	  16792	  16080
            772	  16832	  15984
            773	  16768	  16152
            774	  16824	  16176
            775	  16776	  16008
            776	  16864	  15776
            777	  16768	  15832
            778	  16872	  15984
            779	  16792	  15800
            780	  16896	  15616
            781	  16816	  15728
            782	  16880	  15944
            783	  16824	  15832
            784	  16920	  15616
            785	  16848	  15696
            786	  16880	  15856
            787	  16856	  15832
            788	  16912	  15640
            789	  16888	  15680
            790	  16896	  15848
            791	  16928	  15576
            792	  16936	  15576
            793	  16952	  16200
            794	  16904	  17392
            795	  16976	  18648
            796	  16944	  19872
            797	  17000	  21216
            798	  16928	  22264
            799	  17024	  21760
            800	  16944	  19088
            801	  17048	  16760
            802	  16960	  15672
            803	  17040	  15512
            804	  16968	  15544
            805	  17072	  15480
            806	  16968	  15752
            807	  17056	  16016
            808	  17016	  16008
            809	  17096	  15816
            810	  17040	  15888
            811	  17048	  16064
            812	  17056	  16024
            813	  17080	  15800
            814	  17096	  15912
            815	  17040	  16096
            816	  17136	  16096
            817	  17088	  15912
            818	  17144	  15904
            819	  17056	  16096
            820	  17192	  16160
            821	  17128	  15944
            822	  17216	  15992
            823	  17128	  16192
            824	  17216	  16208
            825	  17144	  16112
            826	  17232	  15976
            827	  17160	  16208
            828	  17216	  16352
            829	  17192	  16232
            830	  17240	  16120
            831	  17176	  16240
            832	  17192	  16488
            833	  17200	  16432
            834	  17216	  16264
            835	  17224	  16336
            836	  17168	  16592
            837	  17224	  16536
            838	  17200	  16432
            839	  17256	  16496
            840	  17160	  16776
            841	  17280	  16816
            842	  17208	  16664
            843	  17264	  16736
            844	  17168	  16984
            845	  17288	  17112
            846	  17200	  17032
            847	  17296	  17096
            848	  17216	  17368
            849	  17312	  17528
            850	  17248	  17520
            851	  17336	  17488
            852	  17248	  17720
            853	  17328	  17944
            854	  17272	  17928
            855	  17344	  17824
            856	  17280	  18056
            857	  17304	  18320
            858	  17296	  18160
            859	  17352	  17984
            860	  17312	  18024
            861	  17320	  18072
            862	  17344	  17816
            863	  17360	  17440
            864	  17384	  17264
            865	  17344	  17216
            866	  17424	  17032
            867	  17384	  16592
            868	  17440	  16480
            869	  17344	  16488
            870	  17456	  16416
            871	  17384	  16192
            872	  17456	  16040
            873	  17368	  16112
            874	  17464	  16144
            875	  17392	  15968
            876	  17464	  15832
            877	  17408	  15936
            878	  17440	  16040
            879	  17424	  15944
            880	  17472	  15784
            881	  17448	  15872
            882	  17432	  16032
            883	  17472	  15920
            884	  17480	  15712
            885	  17488	  15816
            886	  17424	  15992
            887	  17504	  15968
            888	  17464	  15768
            889	  17520	  15776
            890	  17432	  16016
            891	  17544	  15976
            892	  17480	  15768
            893	  17552	  15768
            894	  17432	  15912
            895	  17552	  16008
            896	  17472	  15848
            897	  17552	  15784
            898	  17464	  15968
            899	  17552	  16024
            900	  17488	  15904
            901	  17536	  15760
            902	  17488	  15888
            903	  17504	  16072
            904	  17512	  15912
            905	  17488	  15784
            906	  17512	  15864
            907	  17432	  16032
            908	  17512	  15896
            909	  17456	  15736
            910	  17520	  15792
            911	  17384	  16000
            912	  17504	  15968
            913	  17424	  15752
            914	  17488	  15792
            915	  17368	  15968
            916	  17496	  15936
            917	  17416	  15752
            918	  17480	  15736
            919	  17392	  15968
            920	  17488	  16000
            921	  17432	  15832
            922	  17496	  15704
            923	  17408	  15864
            924	  17456	  15960
            925	  17400	  15832
            926	  17432	  15672
            927	  17384	  15848
            928	  17408	  15936
            929	  17400	  15864
            930	  17400	  15672
            931	  17384	  15816
            932	  17328	  15960
            933	  17376	  15864
            934	  17336	  15688
            935	  17384	  15744
            936	  17272	  15888
            937	  17368	  15888
            938	  17296	  15680
            939	  17360	  15688
            940	  17232	  15928
            941	  17344	  16008
            942	  17256	  15864
            943	  17328	  15928
            944	  17224	  16168
            945	  17328	  16200
            946	  17264	  16168
            947	  17320	  16112
            948	  17248	  16264
            949	  17280	  16336
            950	  17264	  16112
            951	  17264	  15984
            952	  17240	  16032
            953	  17232	  16208
            954	  17248	  16088
            955	  17216	  15904
            956	  17240	  15920
            957	  17152	  15984
            958	  17216	  15792
            959	  17152	  15608
            960	  17216	  15672
            961	  17088	  15840
            962	  17208	  15800
            963	  17120	  15648
            964	  17184	  15672
            965	  17064	  15840
            966	  17184	  15824
            967	  17096	  15656
            968	  17128	  15640
            969	  17080	  15848
            970	  17096	  15832
            971	  17104	  15504
            972	  17072	  15360
            973	  17072	  16064
            974	  17040	  17000
            975	  17088	  18040
            976	  17008	  19232
            977	  17064	  20904
            978	  16952	  22216
            979	  17064	  22464
            980	  16960	  20376
            981	  17048	  17760
            982	  16904	  16184
            983	  17032	  15520
            984	  16936	  15464
            985	  17016	  15608
            986	  16880	  15952
            987	  16976	  15992
            988	  16896	  15816
            989	  16936	  15856
            990	  16848	  16048
            991	  16912	  16064
            992	  16896	  15856
            993	  16864	  15864
            994	  16856	  16056
            995	  16848	  16136
            996	  16912	  15936
            997	  16824	  15912
            998	  16880	  16096
            999	  16792	  16160
           1000	  16896	  16056
           1001	  16784	  15944
           1002	  16880	  16136
           1003	  16728	  16208
           1004	  16856	  16168
           1005	  16736	  16032
           1006	  16824	  16120
           1007	  16688	  16312
           1008	  16792	  16248
           1009	  16720	  16112
           1010	  16760	  16240
           1011	  16648	  16416
           1012	  16720	  16440
           1013	  16704	  16280
           1014	  16696	  16288
           1015	  16664	  16584
           1016	  16664	  16576
           1017	  16688	  16432
           1018	  16608	  16360
           1019	  16648	  16704
           1020	  16560	  16784
           1021	  16664	  16672
           1022	  16544	  16624
           1023	  16632	  16896
           1024	  16504	  17096
           1025	  16608	  17008
           1026	  16472	  16960
           1027	  16584	  17232
           1028	  16440	  17296
           1029	  16568	  17464
           1030	  16464	  17392
           1031	  16520	  17584
           1032	  16440	  17816
           1033	  16496	  17832
           1034	  16472	  17808
           1035	  16464	  17952
           1036	  16432	  18248
           1037	  16424	  18240
           1038	  16480	  18128
           1039	  16376	  18040
           1040	  16440	  18216
           1041	  16368	  18104
           1042	  16472	  17768
           1043	  16328	  17616
           1044	  16424	  17584
           1045	  16296	  17384
           1046	  16432	  17048
           1047	  16288	  16728
           1048	  16400	  16736
           1049	  16272	  16640
           1050	  16376	  16448
           1051	  16256	  16208
           1052	  16352	  16216
           1053	  16232	  16336
           1054	  16328	  16160
           1055	  16232	  15968
           1056	  16280	  16024
           1057	  16200	  16224
           1058	  16248	  16112
           1059	  16240	  15872
           1060	  16216	  16000
           1061	  16192	  16184
           1062	  16184	  16096
           1063	  16240	  15936
           1064	  16160	  15896
           1065	  16224	  16136
           1066	  16144	  16072
           1067	  16264	  15848
           1068	  16104	  15936
           1069	  16208	  16128
           1070	  16088	  16128
           1071	  16208	  16016
           1072	  16080	  15896
           1073	  16184	  16080
           1074	  16064	  16200
           1075	  16176	  16000
           1076	  16080	  15936
           1077	  16144	  16024
           1078	  16048	  16208
           1079	  16112	  16064
           1080	  16064	  15864
           1081	  16088	  15976
           1082	  16016	  16208
           1083	  16056	  16136
           1084	  16064	  15936
           1085	  16024	  16000
           1086	  16024	  16192
           1087	  15992	  16120
           1088	  16080	  15952
           1089	  15976	  15952
           1090	  16032	  16168
           1091	  15952	  16176
           1092	  16072	  15992
           1093	  15920	  15976
           1094	  16032	  16120
           1095	  15904	  16208
           1096	  16040	  15992
           1097	  15896	  15904
           1098	  16008	  16104
           1099	  15888	  16208
           1100	  15992	  16040
           1101	  15896	  15920
           1102	  15976	  16064
           1103	  15888	  16208
           1104	  15952	  16008
           1105	  15904	  15912
           1106	  15928	  15968
           1107	  15872	  16176
           1108	  15896	  16056
           1109	  15920	  15944
           1110	  15872	  15920
           1111	  15872	  16144
           1112	  15848	  16072
           1113	  15904	  15952
           1114	  15816	  15984
           1115	  15872	  16096
           1116	  15800	  16144
           1117	  15920	  15952
           1118	  15792	  15936
           1119	  15888	  16024
           1120	  15784	  16040
           1121	  15912	  16008
           1122	  15784	  15832
           1123	  15872	  16040
           1124	  15752	  16168
           1125	  15864	  15960
           1126	  15760	  15872
           1127	  15832	  16056
           1128	  15752	  16216
           1129	  15808	  16112
           1130	  15784	  16064
           1131	  15776	  16176
           1132	  15760	  16416
           1133	  15752	  16368
           1134	  15800	  16224
           1135	  15728	  16328
           1136	  15760	  16568
           1137	  15712	  16464
           1138	  15800	  16296
           1139	  15696	  16256
           1140	  15768	  16392
           1141	  15680	  16368
           1142	  15800	  16176
           1143	  15656	  16104
           1144	  15744	  16232
           1145	  15640	  16216
           1146	  15768	  15984
           1147	  15640	  15832
           1148	  15744	  15984
           1149	  15640	  16064
           1150	  15760	  15920
           1151	  15656	  15816
           1152	  15736	  15872
           1153	  15664	  16072
           1154	  15712	  15968
           1155	  15696	  15792
           1156	  15664	  15864
           1157	  15672	  16072
           1158	  15656	  15976
           1159	  15720	  15776
           1160	  15624	  15632
           1161	  15680	  15968
           1162	  15592	  16600
           1163	  15712	  17392
           1164	  15568	  18536
           1165	  15664	  20064
           1166	  15568	  21616
           1167	  15696	  22488
           1168	  15544	  22088
           1169	  15640	  19584
           1170	  15552	  17096
           1171	  15664	  15800
           1172	  15560	  15688
           1173	  15624	  15960
           1174	  15576	  16088
           1175	  15616	  16096
           1176	  15600	  15984
           1177	  15592	  16208
           1178	  15592	  16368
           1179	  15584	  16200
           1180	  15624	  16032
           1181	  15552	  16104
           1182	  15600	  16352
           1183	  15544	  16232
           1184	  15640	  16096
           1185	  15536	  16152
           1186	  15608	  16344
           1187	  15520	  16312
           1188	  15648	  16136
           1189	  15520	  16160
           1190	  15624	  16400
           1191	  15528	  16376
           1192	  15648	  16216
           1193	  15528	  16240
           1194	  15608	  16416
           1195	  15552	  16424
           1196	  15624	  16344
           1197	  15552	  16264
           1198	  15568	  16464
           1199	  15552	  16640
           1200	  15560	  16496
           1201	  15560	  16368
           1202	  15520	  16592
           1203	  15552	  16736
           1204	  15504	  16648
           1205	  15592	  16544
           1206	  15488	  16672
           1207	  15560	  16872
           1208	  15472	  16888
           1209	  15600	  16760
           1210	  15472	  16824
           1211	  15552	  17104
           1212	  15456	  17144
           1213	  15560	  16984
           1214	  15432	  17080
           1215	  15504	  17360
           1216	  15448	  17512
           1217	  15512	  17408
           1218	  15448	  17528
           1219	  15440	  17760
           1220	  15472	  17920
           1221	  15440	  17912
           1222	  15480	  17912
           1223	  15400	  18192
           1224	  15480	  18416
           1225	  15400	  18352
           1226	  15488	  18280
           1227	  15384	  18360
           1228	  15472	  18520
           1229	  15400	  18352
           1230	  15480	  18080
           1231	  15392	  18024
           1232	  15424	  17984
           1233	  15392	  17688
           1234	  15440	  17288
           1235	  15400	  17128
           1236	  15392	  17136
           1237	  15408	  16968
           1238	  15432	  16536
           1239	  15416	  16512
           1240	  15384	  16608
           1241	  15440	  16568
           1242	  15416	  16232
           1243	  15448	  16208
           1244	  15360	  16344
           1245	  15456	  16360
           1246	  15376	  16168
           1247	  15464	  16072
           1248	  15360	  16176
           1249	  15448	  16352
